Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-07T15:03:00.000000Z,#014255,Deduct,whole milk,2,(oz),TsLRVj5HRzX4kfZxVkjaTwf6qZRZY
2025-10-07T15:07:00.000000Z,#014256,Deduct,espresso,18,(g),Jjtr3OERrOMK4nQaFA8yqG0q4OCZY
2025-10-07T15:07:00.000000Z,#014256,Deduct,16oz cup,1,cup,Jjtr3OERrOMK4nQaFA8yqG0q4OCZY
2025-10-07T15:07:00.000000Z,#014256,Deduct,chocolate syrup,4,pump,Jjtr3OERrOMK4nQaFA8yqG0q4OCZY
2025-10-07T15:07:00.000000Z,#014256,Deduct,soy milk,8,(oz),Jjtr3OERrOMK4nQaFA8yqG0q4OCZY
2025-10-07T15:14:00.000000Z,#014257,Deduct,espresso,27,(g),Pu3wmvifU8NexoPdnrkLgWJVDjYZY
2025-10-07T15:14:00.000000Z,#014257,Deduct,4oz cup,1,cup,Pu3wmvifU8NexoPdnrkLgWJVDjYZY
2025-10-07T15:14:00.000000Z,#014257,Deduct,chocolate syrup,7,pump,Pu3wmvifU8NexoPdnrkLgWJVDjYZY
2025-10-07T15:14:00.000000Z,#014257,Deduct,16oz cup,1,cup,Pu3wmvifU8NexoPdnrkLgWJVDjYZY
2025-10-07T15:14:00.000000Z,#014257,Deduct,whole milk,8,(oz),Pu3wmvifU8NexoPdnrkLgWJVDjYZY
2025-10-07T15:19:00.000000Z,#014258,Deduct,espresso,36,(g),r68nmOslD1v9KpdYBmvsB0SYnfUZY
2025-10-07T15:19:00.000000Z,#014258,Deduct,12oz cup,1,cup,r68nmOslD1v9KpdYBmvsB0SYnfUZY
2025-10-07T15:33:00.000000Z,#014259,Deduct,espresso,18,(g),ZbLYCJggNxfolLWV96Ry8SORvRbZY
2025-10-07T15:33:00.000000Z,#014259,Deduct,16oz cup,1,cup,ZbLYCJggNxfolLWV96Ry8SORvRbZY
2025-10-07T15:33:00.000000Z,#014259,Deduct,oat milk,4,(oz),ZbLYCJggNxfolLWV96Ry8SORvRbZY
2025-10-07T15:57:00.000000Z,#014260,Deduct,espresso,63,(g),TuSmyhzC2r97a9THRKQodhaX7S7YY
2025-10-07T15:57:00.000000Z,#014260,Deduct,12oz cup,1,cup,TuSmyhzC2r97a9THRKQodhaX7S7YY
2025-10-07T15:57:00.000000Z,#014260,Deduct,4oz cup,1,cup,TuSmyhzC2r97a9THRKQodhaX7S7YY
2025-10-07T15:57:00.000000Z,#014260,Deduct,almond milk,1,(oz),TuSmyhzC2r97a9THRKQodhaX7S7YY
2025-10-07T15:59:00.000000Z,#014261,Deduct,espresso,27,(g),TEt0tpTNQrrtIiigZfFxbzInhmUZY
2025-10-07T15:59:00.000000Z,#014261,Deduct,16oz cup,2,cup,TEt0tpTNQrrtIiigZfFxbzInhmUZY
2025-10-07T15:59:00.000000Z,#014261,Deduct,whole milk,10,(oz),TEt0tpTNQrrtIiigZfFxbzInhmUZY
2025-10-07T15:59:00.000000Z,#014261,Deduct,chocolate syrup,3,pump,TEt0tpTNQrrtIiigZfFxbzInhmUZY
2025-10-07T16:16:00.000000Z,#014262,Deduct,espresso,18,(g),bIhub6Qpxo8ycliFTOG6QdrbBzZZY
2025-10-07T16:16:00.000000Z,#014262,Deduct,16oz cup,1,cup,bIhub6Qpxo8ycliFTOG6QdrbBzZZY
2025-10-07T16:16:00.000000Z,#014262,Deduct,chocolate syrup,4,pump,bIhub6Qpxo8ycliFTOG6QdrbBzZZY
2025-10-07T16:16:00.000000Z,#014262,Deduct,almond milk,8,(oz),bIhub6Qpxo8ycliFTOG6QdrbBzZZY
2025-10-07T16:18:00.000000Z,#014263,Deduct,espresso,27,(g),fQi7KAvAdVRYBpm27OKEDCkTeYEZY
2025-10-07T16:18:00.000000Z,#014263,Deduct,16oz cup,2,cup,fQi7KAvAdVRYBpm27OKEDCkTeYEZY
2025-10-07T16:18:00.000000Z,#014263,Deduct,almond milk,4,(oz),fQi7KAvAdVRYBpm27OKEDCkTeYEZY
2025-10-07T16:18:00.000000Z,#014263,Deduct,whole milk,2,(oz),fQi7KAvAdVRYBpm27OKEDCkTeYEZY
2025-10-07T16:28:00.000000Z,#014264,Deduct,espresso,9,(g),HQqSxgynNKhPJS5ZzZ22cW5EphDZY
2025-10-07T16:28:00.000000Z,#014264,Deduct,4oz cup,1,cup,HQqSxgynNKhPJS5ZzZ22cW5EphDZY
2025-10-07T16:28:00.000000Z,#014264,Deduct,soy milk,2,(oz),HQqSxgynNKhPJS5ZzZ22cW5EphDZY
2025-10-07T16:28:00.000000Z,#014264,Deduct,hazelnut syrup,3,pump,HQqSxgynNKhPJS5ZzZ22cW5EphDZY
2025-10-07T16:32:00.000000Z,#014265,Deduct,espresso,27,(g),tRVY74uGH9FsjLlP9TBfByiYuiFZY
2025-10-07T16:32:00.000000Z,#014265,Deduct,16oz cup,1,cup,tRVY74uGH9FsjLlP9TBfByiYuiFZY
2025-10-07T16:32:00.000000Z,#014265,Deduct,whole milk,5,(oz),tRVY74uGH9FsjLlP9TBfByiYuiFZY
2025-10-07T16:32:00.000000Z,#014265,Deduct,4oz cup,1,cup,tRVY74uGH9FsjLlP9TBfByiYuiFZY
2025-10-07T16:32:00.000000Z,#014266,Deduct,espresso,18,(g),xHHKSovnAEeBFRSCPcgWAe6RsbGZY
2025-10-07T16:32:00.000000Z,#014266,Deduct,6oz cup,1,cup,xHHKSovnAEeBFRSCPcgWAe6RsbGZY
2025-10-07T16:32:00.000000Z,#014266,Deduct,whole milk,3,(oz),xHHKSovnAEeBFRSCPcgWAe6RsbGZY
2025-10-07T16:34:00.000000Z,#014267,Deduct,espresso,18,(g),zAv0e7VymoAYranK3Ia6vZHSG2ZZY
2025-10-07T16:34:00.000000Z,#014267,Deduct,6oz cup,1,cup,zAv0e7VymoAYranK3Ia6vZHSG2ZZY
2025-10-07T16:34:00.000000Z,#014267,Deduct,whole milk,2,(oz),zAv0e7VymoAYranK3Ia6vZHSG2ZZY
2025-10-07T16:34:00.000000Z,#014267,Deduct,vanilla syrup,3,pump,zAv0e7VymoAYranK3Ia6vZHSG2ZZY
2025-10-07T16:43:00.000000Z,#014268,Deduct,espresso,36,(g),zG6av165VYQQsbyi3hsjDcAa2ZGZY
2025-10-07T16:43:00.000000Z,#014268,Deduct,16oz cup,2,cup,zG6av165VYQQsbyi3hsjDcAa2ZGZY
2025-10-07T16:43:00.000000Z,#014268,Deduct,chocolate syrup,4,pump,zG6av165VYQQsbyi3hsjDcAa2ZGZY
2025-10-07T16:43:00.000000Z,#014268,Deduct,almond milk,16,(oz),zG6av165VYQQsbyi3hsjDcAa2ZGZY
2025-10-07T16:43:00.000000Z,#014268,Deduct,hazelnut syrup,3,pump,zG6av165VYQQsbyi3hsjDcAa2ZGZY
2025-10-07T16:53:00.000000Z,#014269,Deduct,espresso,38,(g),rshdeeM101zAA55UWv2YKwMmk6IZY
2025-10-07T16:53:00.000000Z,#014269,Deduct,6oz cup,1,cup,rshdeeM101zAA55UWv2YKwMmk6IZY
2025-10-07T16:53:00.000000Z,#014269,Deduct,whole milk,2,(oz),rshdeeM101zAA55UWv2YKwMmk6IZY
2025-10-07T16:53:00.000000Z,#014269,Deduct,seasonal syrup,3,pump,rshdeeM101zAA55UWv2YKwMmk6IZY
2025-10-07T16:53:00.000000Z,#014269,Deduct,12oz cup,1,cup,rshdeeM101zAA55UWv2YKwMmk6IZY
2025-10-07T16:53:00.000000Z,#014269,Deduct,almond milk,2,(oz),rshdeeM101zAA55UWv2YKwMmk6IZY
2025-10-07T17:08:00.000000Z,#014270,Deduct,espresso,9,(g),D0v5ORR7Sje4MJ5SCHXmBjE5dlXZY
2025-10-07T17:08:00.000000Z,#014270,Deduct,16oz cup,1,cup,D0v5ORR7Sje4MJ5SCHXmBjE5dlXZY
2025-10-07T17:08:00.000000Z,#014270,Deduct,soy milk,2,(oz),D0v5ORR7Sje4MJ5SCHXmBjE5dlXZY
2025-10-07T17:08:00.000000Z,#014270,Deduct,hazelnut syrup,3,pump,D0v5ORR7Sje4MJ5SCHXmBjE5dlXZY
2025-10-07T17:19:00.000000Z,#014271,Deduct,espresso,36,(g),phEjrs5bN7NJKkyT42VN13MyxuOZY
2025-10-07T17:19:00.000000Z,#014271,Deduct,12oz cup,1,cup,phEjrs5bN7NJKkyT42VN13MyxuOZY
2025-10-07T17:19:00.000000Z,#014271,Deduct,whole milk,2,(oz),phEjrs5bN7NJKkyT42VN13MyxuOZY
2025-10-07T17:22:00.000000Z,#014272,Deduct,espresso,38,(g),199KTqOoDhYBNQYjlm1zZ4yTPdfZY
2025-10-07T17:22:00.000000Z,#014272,Deduct,6oz cup,1,cup,199KTqOoDhYBNQYjlm1zZ4yTPdfZY
2025-10-07T17:22:00.000000Z,#014272,Deduct,4oz cup,1,cup,199KTqOoDhYBNQYjlm1zZ4yTPdfZY
2025-10-07T17:22:00.000000Z,#014272,Deduct,whole milk,1,(oz),199KTqOoDhYBNQYjlm1zZ4yTPdfZY
2025-10-07T17:22:00.000000Z,#014272,Deduct,caramel syrup,3,pump,199KTqOoDhYBNQYjlm1zZ4yTPdfZY
2025-10-07T17:30:00.000000Z,#014273,Deduct,espresso,27,(g),t3y91tmlVZgkz43kuXYYUu1KmxbZY
2025-10-07T17:30:00.000000Z,#014273,Deduct,16oz cup,1,cup,t3y91tmlVZgkz43kuXYYUu1KmxbZY
2025-10-07T17:30:00.000000Z,#014273,Deduct,soy milk,2,(oz),t3y91tmlVZgkz43kuXYYUu1KmxbZY
